Season,Garden,Variety,Clump,Ear,Condition,Rows,Ear weight,Cob weight,Kernel weight
2020,CDG,Hopi White,21,2,Sparse,8,6,3.1,2.9
2020,CDG,Hopi White,22,1,Immature,NA,3.8,3.8,0
2020,CDG,Hopi White,22,1,Immature,NA,2.4,2.4,0
2020,CDG,Hopi White,22,2,Sparse,NA,2.4,2.3,0.10000000000000007
2020,CDG,Hopi White,22,2,NA,NA,1.1,1.1,0
2020,CDG,Hopi White,22,3,Immature,NA,0.7,0.7,0
2020,CDG,Hopi White,23,1,Immature,NA,1.5,1.5,0
2020,CDG,Hopi White,23,1,Immature,NA,0.8,0.8,0
2020,CDG,Hopi White,23,1,Partial,16,24.1,16.1,8
2020,CDG,Hopi White,23,1,Sparse,12,21.5,15,6.5
2020,CDG,Hopi White,23,2,Immature,NA,0.1,0.1,0
2020,CDG,Hopi White,24,1,Immature,NA,0.1,0.1,0
2020,CDG,Hopi White,24,1,Immature,NA,8.9,8.9,0
2020,CDG,Hopi White,24,1,Partial,12,36.8,16,20.799999999999997
2020,CDG,Hopi White,24,1,Sparse,8,3.5,1.2,2.3
2020,CDG,Hopi White,24,1,Sparse,NA,8,0.6,7.4
2020,CDG,Hopi White,24,2,Immature,NA,1.2,1.2,0
2020,CDG,Hopi White,24,2,Immature,NA,0.8,0.8,0
2020,CDG,Hopi White,24,2,Sparse,NA,17.1,17,0.10000000000000142
2020,CDG,Hopi White,24,3,Immature,NA,5.1,5.1,0
2020,CDG,Hopi White,25,1,Immature,NA,1.7,1.7,0
2020,CDG,Hopi White,25,1,Immature,NA,0.9,0.9,0
2020,CDG,Hopi White,25,1,Sparse,NA,4.5,4.3,0.20000000000000015
2020,CDG,Hopi White,25,1,Sparse,12,21.7,11.9,9.8
2020,CDG,Hopi White,25,1,Sparse,10,14.7,8.2,6.5
2020,CDG,Hopi White,25,1,w,NA,8.3,8,0.3000000000000007
2020,CDG,Hopi White,25,2,Immature,NA,0.2,0.2,0
2020,CDG,Hopi White,26,1,Full,12,89.4,32.5,56.900000000000006
2020,CDG,Hopi White,26,1,Full,12,53.4,14.7,38.7
2020,CDG,Hopi White,26,1,Immature,NA,0.1,0.1,0
2020,CDG,Hopi White,26,1,Partial,10,30.7,10.9,19.799999999999997
2020,CDG,Hopi White,26,1,Sparse,NA,0.4,0.3,0.10000000000000003
2020,CDG,Hopi White,26,1,Sparse,NA,4.4,4.2,0.20000000000000015
2020,CDG,Hopi White,26,2,Immature,NA,0.1,0.1,0
2020,CDG,Hopi White,26,2,Immature,NA,1,1,0
2020,CDG,Hopi White,27,1,Immature,NA,0.5,0.5,0
2020,MCG,Hopi Blue,1,1,Full,16,32.8,30.2,2.599999999999998
2020,MCG,Hopi Blue,1,1,Full,14,26.5,26.5,0
2020,MCG,Hopi Blue,1,1,Full,10,7.4,7.4,0
2020,MCG,Hopi Blue,1,1,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,1,1,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,1,1,Partial,12,88.8,20,68.8
2020,MCG,Hopi Blue,1,1,Partial,10,10.1,10.1,0
2020,MCG,Hopi Blue,1,2,Full,14,37.9,37.9,0
2020,MCG,Hopi Blue,1,2,Full,12,179.2,38.1,141.1
2020,MCG,Hopi Blue,1,2,Full,12,35.3,35.3,0
2020,MCG,Hopi Blue,1,2,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,2,1,Full,12,229.7,51,178.7
2020,MCG,Hopi Blue,2,1,Full,12,39,24.7,14.3
2020,MCG,Hopi Blue,2,1,Full,14,148.1,27.7,120.4
2020,MCG,Hopi Blue,2,1,Full,12,19,19,0
2020,MCG,Hopi Blue,2,1,Immature,NA,0.5,0.5,0
2020,MCG,Hopi Blue,2,1,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,2,1,Immature,14,4,4,0
2020,MCG,Hopi Blue,2,1,Partial,12,88.8,21.4,67.4
2020,MCG,Hopi Blue,2,2,Full,18,188.1,32.3,155.8
2020,MCG,Hopi Blue,2,2,Full,14,147.5,35.3,112.2
2020,MCG,Hopi Blue,2,2,Immature,NA,0.5,0.5,0
2020,MCG,Hopi Blue,2,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,2,2,Immature,NA,0.6,0.6,0
2020,MCG,Hopi Blue,3,1,Full,14,25.9,25.9,0
2020,MCG,Hopi Blue,3,1,Full,14,106.5,20,86.5
2020,MCG,Hopi Blue,3,1,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,3,1,Immature,NA,0.4,0.4,0
2020,MCG,Hopi Blue,3,1,Partial,10,13.5,6.5,7
2020,MCG,Hopi Blue,3,1,Partial,12,113.8,38.6,75.19999999999999
2020,MCG,Hopi Blue,3,1,Partial,14,124.4,50.4,74
2020,MCG,Hopi Blue,3,2,Full,14,67.9,33.3,34.60000000000001
2020,MCG,Hopi Blue,3,2,Full,12,152.9,31.7,121.2
2020,MCG,Hopi Blue,3,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,3,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,4,1,Full,10,24.9,24.9,0
2020,MCG,Hopi Blue,4,1,Full,12,44.5,28.7,15.8
2020,MCG,Hopi Blue,4,1,Full,12,124.6,31.1,93.5
2020,MCG,Hopi Blue,4,1,Full,12,119.9,27.1,92.8
2020,MCG,Hopi Blue,4,1,Immature,NA,0.9,0.9,0
2020,MCG,Hopi Blue,4,1,Partial,12,44.7,13,31.700000000000003
2020,MCG,Hopi Blue,4,1,Partial,12,10.2,8.6,1.5999999999999996
2020,MCG,Hopi Blue,4,1,Sparse,14,35.6,23,12.6
2020,MCG,Hopi Blue,4,1,Sparse,12,24.3,13,11.3
2020,MCG,Hopi Blue,4,2,Full,12,69.2,20.88112671654909,48.31887328345091
2020,MCG,Hopi Blue,4,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,5,1,Full,10,68.5,11.2,57.3
2020,MCG,Hopi Blue,5,1,Full,14,103.9,13.4,90.5
2020,MCG,Hopi Blue,5,1,Full,14,30.1,30.1,0
2020,MCG,Hopi Blue,5,1,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,5,1,Partial,12,102.9,28.1,74.80000000000001
2020,MCG,Hopi Blue,5,1,Partial,14,99.7,17.8,81.9
2020,MCG,Hopi Blue,5,1,Partial,10,10.3,10.3,0
2020,MCG,Hopi Blue,5,1,Sparse,12,19.6,8.5,11.1
2020,MCG,Hopi Blue,5,2,Full,12,184.2,26.6,157.6
2020,MCG,Hopi Blue,5,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,5,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,5,2,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,5,2,Partial,101,101,38.9,62.1
2020,MCG,Hopi Blue,6,1,Full,12,209.4,40.2,169.2
2020,MCG,Hopi Blue,6,1,Full,10,112.2,17.3,94.9
2020,MCG,Hopi Blue,6,1,Full,14,129.3,23.6,105.70000000000002
2020,MCG,Hopi Blue,6,1,Full,16,143,30.2,112.8
2020,MCG,Hopi Blue,6,1,Full,12,108.2,22.6,85.6
2020,MCG,Hopi Blue,6,1,Immature,NA,0.7,0.7,0
2020,MCG,Hopi Blue,6,1,Sparse,10,22,5.3,16.7
2020,MCG,Hopi Blue,6,1,Sparse,12,38,25.6,12.4
2020,MCG,Hopi Blue,6,2,Full,14,117.2,21.7,95.5
2020,MCG,Hopi Blue,6,2,Full,10,76.2,11.4,64.8
2020,MCG,Hopi Blue,6,2,Immature,12,2.6,2.6,0
2020,MCG,Hopi Blue,6,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,6,2,Immature,NA,2.3,2.3,0
2020,MCG,Hopi Blue,6,2,Sparse,14,10,7.9,2.0999999999999996
2020,MCG,Hopi Blue,7,1,Full,14,100.7,26.5,74.2
2020,MCG,Hopi Blue,7,1,Full,14,54.5,19.2,35.3
2020,MCG,Hopi Blue,7,1,Full,12,82.9,32.6,50.3
2020,MCG,Hopi Blue,7,1,Full,12,168.5,28.1,140.4
2020,MCG,Hopi Blue,7,1,Full,12,13.7,13.7,0
2020,MCG,Hopi Blue,7,1,Sparse,NA,25.2,6.4,18.799999999999997
2020,MCG,Hopi Blue,7,1,Sparse,12,58.7,38.7,20
2020,MCG,Hopi Blue,7,1,Sparse,NA,1.3,1.1,0.19999999999999996
2020,MCG,Hopi Blue,7,2,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,7,2,Partial,12,47.4,9,38.4
2020,MCG,Hopi Blue,8,1,Full,14,108.2,16.5,91.7
2020,MCG,Hopi Blue,8,1,Full,16,189.9,60.4,129.5
2020,MCG,Hopi Blue,8,1,Full,10,116.1,21.2,94.9
2020,MCG,Hopi Blue,8,1,Full,14,148.4,18.6,129.8
2020,MCG,Hopi Blue,8,1,Full,12,226.7,45.8,180.9
2020,MCG,Hopi Blue,8,1,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,8,1,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,8,1,Partial,10,31.7,9.8,21.9
2020,MCG,Hopi Blue,8,1,Partial,12,46.6,10.1,36.5
2020,MCG,Hopi Blue,8,1,Partial,12,63,10.8,52.2
2020,MCG,Hopi Blue,8,2,Full,10,138.2,29.3,108.9
2020,MCG,Hopi Blue,8,2,Full,12,71.8,14.1,57.7
2020,MCG,Hopi Blue,8,2,Immature,NA,1.1,1.1,0
2020,MCG,Hopi Blue,8,2,Immature,NA,0.6,0.6,0
2020,MCG,Hopi Blue,8,2,Partial,12,27.5,9.2,18.3
2020,MCG,Hopi Blue,8,2,Partial,10,34.5,9,25.5
2020,MCG,Hopi Blue,8,3,Immature,NA,1.4,1.4,0
2020,MCG,Hopi Blue,8,4,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,9,1,Full,14,45.3,38,7.299999999999997
2020,MCG,Hopi Blue,9,1,Partial,12,9.5,9.5,0
2020,MCG,Hopi Blue,9,1,Partial,NA,7.4,7.4,0
2020,MCG,Hopi Blue,9,1,Partial,10,21.6,8.8,12.8
2020,MCG,Hopi Blue,9,1,Sparse,NA,3.9,3.7,0.19999999999999973
2020,MCG,Hopi Blue,9,1,Sparse,NA,4.7,2,2.7
2020,MCG,Hopi Blue,9,2,Full,12,16.7,16.7,0
2020,MCG,Hopi Blue,9,2,Full,14,217.8,34.2,183.6
2020,MCG,Hopi Blue,9,2,Immature,NA,1.7,1.7,0
2020,MCG,Hopi Blue,9,2,Sparse,NA,29.5,20.8,8.7
2020,MCG,Hopi Blue,9,3,Immature,NA,2.1,2.1,0
2020,MCG,Hopi Blue,10,1,Full,12,26.3,26.3,0
2020,MCG,Hopi Blue,10,1,Full,14,67,14.4,52.6
2020,MCG,Hopi Blue,10,1,Full,12,120.9,20.9,100
2020,MCG,Hopi Blue,10,1,Full,10,143.7,19.9,123.79999999999998
2020,MCG,Hopi Blue,10,1,Partial,10,20.7,4.3,16.4
2020,MCG,Hopi Blue,10,1,Sparse,NA,5.5,5.5,0
2020,MCG,Hopi Blue,10,1,Sparse,8,11.3,6,5.300000000000001
2020,MCG,Hopi Blue,10,2,Sparse,NA,1.4,1.2,0.19999999999999996
2020,MCG,Hopi Blue,11,1,Full,12,172.7,33.7,139
2020,MCG,Hopi Blue,11,1,Full,14,114.9,25.1,89.80000000000001
2020,MCG,Hopi Blue,11,1,Full,14,162.6,25,137.6
2020,MCG,Hopi Blue,11,1,Full,14,180,31,149
2020,MCG,Hopi Blue,11,1,Full,14,200.2,25.9,174.29999999999998
2020,MCG,Hopi Blue,11,1,Partial,12,44.2,8.6,35.6
2020,MCG,Hopi Blue,11,1,Sparse,14,84.5,56.4,28.1
2020,MCG,Hopi Blue,11,2,Full,14,42.5,42.5,0
2020,MCG,Hopi Blue,11,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,11,2,Partial,12,27.1,6.1,21
2020,MCG,Hopi Blue,11,2,Sparse,10,26,22.9,3.1000000000000014
2020,MCG,Hopi Blue,11,3,Sparse,10,9.9,8.9,1
2020,MCG,Hopi Blue,11,4,Immature,NA,1.1,1.1,0
2020,MCG,Hopi Blue,12,1,Full,12,33.2,29.6,3.6000000000000014
2020,MCG,Hopi Blue,12,1,Full,16,229.5,42.6,186.9
2020,MCG,Hopi Blue,12,1,Full,12,22.7,22.7,0
2020,MCG,Hopi Blue,12,1,Full,12,104.4,19.3,85.10000000000001
2020,MCG,Hopi Blue,12,1,Immature,NA,0.7,0.7,0
2020,MCG,Hopi Blue,12,1,Sparse,12,33.8,19,14.799999999999995
2020,MCG,Hopi Blue,12,1,Sparse,12,41.5,14.7,26.8
2020,MCG,Hopi Blue,12,2,Full,14,199.6,37.6,162
2020,MCG,Hopi Blue,12,2,Full,16,242.9,48,194.9
2020,MCG,Hopi Blue,12,2,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,12,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,12,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,12,2,Partial,12,122,43.21014188110989,78.78985811889011
2020,MCG,Hopi Blue,13,1,Full,14,104.4,31.9,72.5
2020,MCG,Hopi Blue,13,1,Full,12,159.6,32.3,127.3
2020,MCG,Hopi Blue,13,1,Full,12,136.5,26.4,110.1
2020,MCG,Hopi Blue,13,1,Full,14,137.3,22.9,114.4
2020,MCG,Hopi Blue,13,1,Full,12,155,29.9,125.1
2020,MCG,Hopi Blue,13,1,Full,16,203.1,32.8,170.3
2020,MCG,Hopi Blue,13,1,Immature,NA,0.6,0.6,0
2020,MCG,Hopi Blue,13,1,Partial,12,64.7,13.6,51.1
2020,MCG,Hopi Blue,13,2,Full,16,174.2,33.8,140.39999999999998
2020,MCG,Hopi Blue,13,2,Immature,NA,1.9,1.9,0
2020,MCG,Hopi Blue,13,2,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,13,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,13,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,13,2,Sparse,12,9.4,3.7,5.7
2020,MCG,Hopi Blue,14,1,Full,14,122,26.8,95.2
2020,MCG,Hopi Blue,14,1,Full,14,116.1,23.1,93
2020,MCG,Hopi Blue,14,1,Full,16,122.2,14.8,107.4
2020,MCG,Hopi Blue,14,1,Full,14,86,13.2,72.8
2020,MCG,Hopi Blue,14,1,Full,10,119,14.2,104.8
2020,MCG,Hopi Blue,14,1,Immature,NA,1.5,1.5,0
2020,MCG,Hopi Blue,14,1,Partial,14,52.8,10.8,42
2020,MCG,Hopi Blue,14,1,Sparse,12,9,7.7,1.2999999999999998
2020,MCG,Hopi Blue,14,2,Full,10,113.8,22.8,91
2020,MCG,Hopi Blue,14,2,Full,12,148.4,44.77975729387117,103.62024270612883
2020,MCG,Hopi Blue,14,2,Full,14,175.9,24.6,151.3
2020,MCG,Hopi Blue,14,2,Sparse,12,4.5,1.4,3.1
2020,MCG,Hopi Blue,14,2,Sparse,12,37.9,25.7,12.2
2020,MCG,Hopi Blue,14,3,Partial,12,5.3,3,2.3
2020,MCG,Hopi Blue,15,1,Full,12,183,33.7,149.3
2020,MCG,Hopi Blue,15,1,Full,14,74.6,22.510578801366503,52.089421198633495
2020,MCG,Hopi Blue,15,1,Full,14,166.5,34.8,131.7
2020,MCG,Hopi Blue,15,1,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,15,1,Partial,12,87,20.2,66.8
2020,MCG,Hopi Blue,15,1,Sparse,12,18.3,2.6,15.7
2020,MCG,Hopi Blue,15,1,Sparse,12,36.8,10.6,26.199999999999996
2020,MCG,Hopi Blue,15,1,Sparse,12,8.2,7.8,0.39999999999999947
2020,MCG,Hopi Blue,15,2,Full,16,142.2,23.6,118.6
2020,MCG,Hopi Blue,15,2,Full,12,170,51.29756563314083,118.70243436685918
2020,MCG,Hopi Blue,15,2,Immature,NA,0.7,0.7,0
2020,MCG,Hopi Blue,15,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,16,1,Full,12,112.9,22.8,90.1
2020,MCG,Hopi Blue,16,1,Full,12,203.7,38.2,165.5
2020,MCG,Hopi Blue,16,1,Full,10,119.6,21.7,97.9
2020,MCG,Hopi Blue,16,1,Full,12,78.3,14.2,64.1
2020,MCG,Hopi Blue,16,1,Full,16,139.4,26.7,112.7
2020,MCG,Hopi Blue,16,1,Partial,14,54.4,13.3,41.099999999999994
2020,MCG,Hopi Blue,16,1,Partial,12,36,10,26
2020,MCG,Hopi Blue,16,2,Full,12,83.6,13.2,70.39999999999999
2020,MCG,Hopi Blue,16,2,Full,16,100.5,15.8,84.7
2020,MCG,Hopi Blue,16,2,Full,14,36.7,5.6,31.1
2020,MCG,Hopi Blue,17,1,Full,12,176,31,145
2020,MCG,Hopi Blue,17,1,Full,14,199.3,48.1,151.20000000000002
2020,MCG,Hopi Blue,17,1,Full,14,246.1,49.8,196.3
2020,MCG,Hopi Blue,17,1,Full,12,111.3,17.4,93.9
2020,MCG,Hopi Blue,17,1,Full,12,73.9,20.5,53.400000000000006
2020,MCG,Hopi Blue,17,1,Full,14,106.2,21.9,84.30000000000001
2020,MCG,Hopi Blue,17,1,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,17,1,Partial,12,42.6,15.088131509305583,27.511868490694415
2020,MCG,Hopi Blue,17,1,Sparse,NA,3,3,0
2020,MCG,Hopi Blue,17,2,Full,16,206.6,46.5,160.1
2020,MCG,Hopi Blue,17,2,Immature,NA,2.3,2.3,0
2020,MCG,Hopi Blue,17,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,17,2,Immature,NA,0.4,0.4,0
2020,MCG,Hopi Blue,17,2,Partial,10,54.1,9,45.1
2020,MCG,Hopi Blue,17,2,Partial,8,34.9,7.3,27.6
2020,MCG,Hopi Blue,17,3,Full,12,50,8.8,41.2
2020,MCG,Hopi Blue,18,1,Full,16,165,15.2,149.8
2020,MCG,Hopi Blue,18,1,Full,12,138.3,22.5,115.8
2020,MCG,Hopi Blue,18,1,Full,12,87.9,21.4,66.5
2020,MCG,Hopi Blue,18,1,Full,16,121.3,21.8,99.5
2020,MCG,Hopi Blue,18,1,Full,14,142.6,21.7,120.9
2020,MCG,Hopi Blue,18,1,Immature,NA,17.2,17.2,0
2020,MCG,Hopi Blue,18,1,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,18,1,Partial,10,26.9,3.8,23.1
2020,MCG,Hopi Blue,18,1,Sparse,12,40.4,33.5,6.899999999999999
2020,MCG,Hopi Blue,18,2,Full,12,122.6,17.3,105.3
2020,MCG,Hopi Blue,18,2,Full,14,128.9,18.1,110.8
2020,MCG,Hopi Blue,18,2,Immature,NA,3.7,3.7,0
2020,MCG,Hopi Blue,18,2,Sparse,14,32.2,25.4,6.800000000000004
2020,MCG,Hopi Blue,19,1,Full,16,145,24.4,120.6
2020,MCG,Hopi Blue,19,1,Full,12,123.6,25.3,98.3
2020,MCG,Hopi Blue,19,1,Full,12,229.2,53,176.2
2020,MCG,Hopi Blue,19,1,Full,12,100.5,23.9,76.6
2020,MCG,Hopi Blue,19,1,Full,12,131.4,39.65000073055709,91.74999926944292
2020,MCG,Hopi Blue,19,1,Partial,12,49.2,12,37.2
2020,MCG,Hopi Blue,19,1,Sparse,NA,4,3.3,0.7000000000000002
2020,MCG,Hopi Blue,19,2,Full,14,164,23.2,140.8
2020,MCG,Hopi Blue,19,2,Immature,NA,0.6,0.6,0
2020,MCG,Hopi Blue,19,2,Immature,NA,0.7,0.7,0
2020,MCG,Hopi Blue,19,2,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,20,1,Full,16,257.2,61.8,195.4
2020,MCG,Hopi Blue,20,1,Full,12,128.3,20.1,108.20000000000002
2020,MCG,Hopi Blue,20,1,Full,14,183.8,29.3,154.5
2020,MCG,Hopi Blue,20,1,Full,12,45.6,13.4,32.2
2020,MCG,Hopi Blue,20,1,Full,12,166.5,30.9,135.6
2020,MCG,Hopi Blue,20,1,Sparse,8,11.9,5.7,6.2
2020,MCG,Hopi Blue,20,1,Sparse,14,26.4,24,2.3999999999999986
2020,MCG,Hopi Blue,20,2,Full,10,14.8,13.2,1.6000000000000014
2020,MCG,Hopi Blue,20,2,Full,14,139.2,25.7,113.5
2020,MCG,Hopi Blue,20,2,Immature,NA,0.1,0.1,0
2020,MCG,Hopi Blue,20,2,Sparse,14,116.6,68.9,47.69999999999999
2020,MCG,Hopi Blue,20,2,Sparse,NA,10.6,4,6.6
2020,MCG,Hopi Blue,20,3,Sparse,NA,2.1,1.3,0.8
2020,MCG,Hopi Blue,21,1,Full,14,145.2,31.4,113.79999999999998
2020,MCG,Hopi Blue,21,1,Full,16,99.4,15,84.4
2020,MCG,Hopi Blue,21,1,Partial,10,84.9,22.9,62.00000000000001
2020,MCG,Hopi Blue,21,1,Partial,12,98.1,26.5,71.6
2020,MCG,Hopi Blue,21,1,Partial,12,165.9,46.5,119.4
2020,MCG,Hopi Blue,21,1,Partial,12,43.1,11.7,31.4
2020,MCG,Hopi Blue,21,1,Sparse,14,31.6,15.9,15.7
2020,MCG,Hopi Blue,21,2,Full,12,204,47.9,156.1
2020,MCG,Hopi Blue,21,2,Full,16,120.9,20.6,100.3
2020,MCG,Hopi Blue,21,2,Full,12,111.2,26,85.2
2020,MCG,Hopi Blue,21,2,Sparse,12,67.5,31.8,35.7
2020,MCG,Hopi Blue,22,1,Full,12,165.2,49.849163779969786,115.3508362200302
2020,MCG,Hopi Blue,22,1,Full,12,153.3,29.8,123.5
2020,MCG,Hopi Blue,22,1,Full,12,110.9,19.4,91.5
2020,MCG,Hopi Blue,22,1,Full,12,151,25,126
2020,MCG,Hopi Blue,22,1,Full,12,109.1,30,79.1
2020,MCG,Hopi Blue,22,1,Full,12,106.8,23.6,83.19999999999999
2020,MCG,Hopi Blue,22,1,Sparse,10,12.3,8,4.300000000000001
2020,MCG,Hopi Blue,22,2,Full,14,70.9,9,61.900000000000006
2020,MCG,Hopi Blue,22,3,Full,12,143.6,35,108.6
2020,MCG,Hopi Blue,23,1,Full,14,189.3,30.5,158.8
2020,MCG,Hopi Blue,23,1,Full,12,110.6,36,74.6
2020,MCG,Hopi Blue,23,1,Full,12,128.1,20.2,107.9
2020,MCG,Hopi Blue,23,1,Full,16,15.2,15.2,0
2020,MCG,Hopi Blue,23,1,Full,10,20,20,0
2020,MCG,Hopi Blue,23,1,Immature,NA,0.2,0.2,0
2020,MCG,Hopi Blue,23,1,Sparse,12,82.9,37.7,45.2
2020,MCG,Hopi Blue,23,2,Full,14,214.9,64.84615796801155,150.05384203198847
2020,MCG,Hopi Blue,23,2,Immature,NA,0.8,0.8,0
2020,MCG,Hopi Blue,24,1,Full,12,215,32.8,182.2
2020,MCG,Hopi Blue,24,1,Full,12,145.9,22.4,123.5
2020,MCG,Hopi Blue,24,1,Full,12,180.3,36.1,144.20000000000002
2020,MCG,Hopi Blue,24,1,Full,16,105.1,24.1,81
2020,MCG,Hopi Blue,24,1,Full,16,75.6,14.2,61.39999999999999
2020,MCG,Hopi Blue,24,1,Full,12,107.3,18,89.3
2020,MCG,Hopi Blue,24,1,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,24,1,Partial,12,80.4,17.5,62.900000000000006
2020,MCG,Hopi Blue,24,1,Sparse,16,80.5,44.9,35.6
2020,MCG,Hopi Blue,24,2,Full,14,186.1,35.3,150.8
2020,MCG,Hopi Blue,24,2,Full,16,183.7,45.3,138.39999999999998
2020,MCG,Hopi Blue,24,2,Full,14,144.6,29,115.6
2020,MCG,Hopi Blue,24,2,Immature,NA,0.3,0.3,0
2020,MCG,Hopi Blue,25,1,Full,16,119.9,24.4,95.5
2020,MCG,Hopi Blue,25,1,Full,10,77.8,11.5,66.3
2020,MCG,Hopi Blue,25,1,Full,14,116.4,22.8,93.6
2020,MCG,Hopi Blue,25,1,Full,14,202.5,61.104453180653046,141.39554681934695
2020,MCG,Hopi Blue,25,1,Full,16,146.9,21.4,125.5
2020,MCG,Hopi Blue,25,1,Full,12,116.5,15.3,101.2
2020,MCG,Hopi Blue,25,1,Sparse,12,11.1,6.76286393011624,4.337136069883759
2020,MCG,Hopi Blue,25,1,Sparse,14,74.6,42.4,32.199999999999996
2020,MCG,Hopi Blue,25,2,Full,12,151.3,19.1,132.20000000000002
2020,MCG,Hopi Blue,25,2,Immature,NA,1.9,1.9,0
2020,MCG,Hopi Blue,25,2,Partial,12,120.4,21.9,98.5
2020,MCG,Hopi Blue,25,2,Sparse,10,19.3,8.6,10.7
2020,MCG,Hopi Blue,25,2,Sparse,12,11.5,2.4,9.1
2020,PLC,Hopi Blue,22,1,Immature,NA,0.9,0.9,0
2020,PLC,Hopi Blue,22,1,Immature,NA,0.7,0.7,0
2020,PLC,Hopi Blue,22,2,Immature,NA,0.2,0.2,0
2020,POG,Hopi White,1,1,Full,10,24.9,13.9,10.999999999999998
2020,POG,Hopi White,1,1,Immature,14,7,7,0
2020,POG,Hopi White,1,2,Immature,NA,0.6,0.6,0
2020,POG,Hopi White,1,2,Immature,NA,1,1,0
2020,POG,Hopi White,2,1,Full,10,14.3,8.9,5.4
2020,POG,Hopi White,2,1,Immature,NA,4.1,4.1,0
2020,POG,Hopi White,2,1,Immature,8,3.6,3.6,0
2020,POG,Hopi White,2,1,Immature,10,8.2,8.2,0
2020,POG,Hopi White,2,1,Immature,10,1,1,0
2020,POG,Hopi White,2,2,Immature,NA,0.1,0.1,0
2020,POG,Hopi White,2,2,Immature,10,2,2,0
2020,POG,Hopi White,2,2,Immature,NA,1.2,1.2,0
2020,POG,Hopi White,2,3,Immature,NA,0.1,0.1,0
2020,POG,Hopi White,2,4,Immature,NA,0.1,0.1,0
2020,POG,Hopi White,3,1,Immature,NA,0.2,0.2,0
2020,POG,Hopi White,3,1,Immature,NA,0.2,0.2,0
2020,POG,Hopi White,3,2,Immature,12,2.4,2.4,0
2020,POG,Hopi White,4,1,Immature,NA,4.4,4.4,0
2020,POG,Hopi White,4,1,Immature,NA,0.1,0.1,0
2020,POG,Hopi White,4,1,Immature,NA,0.4,0.4,0
2020,POG,Hopi White,4,1,Immature,NA,2.3,2.3,0
2020,POG,Hopi White,4,1,Immature,NA,0.5,0.5,0
2020,POG,Hopi White,4,1,Immature,NA,0.4,0.4,0
2020,POG,Hopi White,4,2,Immature,NA,1.1,1.1,0
2020,POG,Hopi White,4,2,Immature,NA,0.4,0.4,0
2020,POG,Hopi White,5,1,Immature,NA,0.3,0.3,0
2020,POG,Hopi White,5,1,Immature,12,2.7,2.7,0
2020,POG,Hopi White,6,1,Full,12,26.7,15.4,11.3
2020,POG,Hopi White,6,1,Immature,12,1.6,1.6,0
2020,POG,Hopi White,6,1,Immature,NA,1.5,1.5,0
2020,POG,Hopi White,6,2,Partial,12,10.6,1.1,9.5
2020,POG,Hopi White,7,1,Full,8,65.2,27.6,37.6
2020,POG,Hopi White,7,1,Full,10,24.4,10.4,13.999999999999998
2020,POG,Hopi White,7,1,Full,8,22.5,8.5,14
2020,POG,Hopi White,7,1,Full,10,33.2,12,21.200000000000003
2020,POG,Hopi White,7,1,Sparse,8,15.2,8.8,6.399999999999999
2020,POG,Hopi White,7,1,Sparse,35.8,35.8,22.8,12.999999999999996
2020,POG,Hopi White,7,2,Immature,NA,0.3,0.3,0
2020,POG,Hopi White,7,2,Immature,NA,0.4,0.4,0
2020,POG,Hopi White,8,1,Immature,NA,2.4,2.4,0
2020,POG,Hopi White,8,1,Immature,NA,4.2,4.2,0
2020,POG,Hopi White,8,1,Immature,NA,4,4,0
